District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Fatih,41.0096334,28.9651646,İstanbul Tasarım Merkezi,41.00525107410243,28.97240368187201,Art Gallery
Fatih,41.0096334,28.9651646,Laleli Tekstil Piyasasi,41.0077309704679,28.957887868611618,Clothing Store
Fatih,41.0096334,28.9651646,Burckin Suites Hotel,41.00730859534195,28.973205833666743,Hotel
Fatih,41.0096334,28.9651646,Mykonos Restaurant,41.00412678076534,28.964553561519548,Meyhane
Fatih,41.0096334,28.9651646,Sultanhamam Meydanı,41.01467278640713,28.971086094832405,Plaza
Fatih,41.0096334,28.9651646,İletişim Yayınları,41.007278828361706,28.97353172744016,Bookstore
Fatih,41.0096334,28.9651646,Tarihi Süleymaniyeli Meşhur Kuru Fasülyeci Erzincanlı Ali Baba,41.01549965822282,28.963458600243374,Turkish Restaurant
Fatih,41.0096334,28.9651646,Gazi Çiğköfte,41.01407974614121,28.95986098510657,Turkish Restaurant
Fatih,41.0096334,28.9651646,zurich cafe bar,41.01177119726814,28.95799194018783,Jewish Restaurant
Fatih,41.0096334,28.9651646,Çarşı Muhallebicisi,41.010257795931395,28.973737459657418,Restaurant
Fatih,41.0096334,28.9651646,Bingo Night Club,41.01284013901685,28.957983565263202,Nightclub
Fatih,41.0096334,28.9651646,Seyr-i Cihan,41.01613626997395,28.96637220115076,Restaurant
Fatih,41.0096334,28.9651646,Derya Pastanesi,41.006836528169885,28.958278768806274,Bakery
Fatih,41.0096334,28.9651646,Vefa Bozacısı,41.01525972294839,28.958503585514553,Café
Fatih,41.0096334,28.9651646,Peyk Away Coffee,41.00709748544981,28.972200868554236,Coffee Shop
Fatih,41.0096334,28.9651646,Qayra Gusto Cafe & Restaurant,41.015772545260425,28.966754226416963,Café
Fatih,41.0096334,28.9651646,Kadırga Parkı,41.004487794403786,28.968918873539717,Park
Fatih,41.0096334,28.9651646,mahreç sanatevi,41.009905641555804,28.9739671848384,Art Gallery
Gaziosmanpaşa,41.0575263,28.9156504,Yeşilçam Sokağı Gaziosmanpaşa,41.056685711389314,28.914045589720935,Café
Gaziosmanpaşa,41.0575263,28.9156504,Köroğlu Pide Kebap Salonu,41.05674703127541,28.913883640558176,Turkish Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Meşhur Karadeniz Güveç ve Pide Salonu,41.0592112816463,28.91360073335174,Pide Place
Gaziosmanpaşa,41.0575263,28.9156504,Göçmenler Derneği,41.056807509733765,28.914698232970974,Beer Garden
Gaziosmanpaşa,41.0575263,28.9156504,Aydın Büfe,41.058966680449544,28.913414425780598,Buffet
Gaziosmanpaşa,41.0575263,28.9156504,Kahve Diyarı Gopark,41.056633,28.915834,Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Devran Çiğ Köfte,41.058964740949925,28.915185029319538,Turkish Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Ganyan Restaurant,41.05820724895126,28.91573697416956,Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,2.80 Fit Plus,41.05579338231597,28.916286054116387,Gym
Gaziosmanpaşa,41.0575263,28.9156504,Ali Baba Borek & Guvec Salonu,41.05897764951825,28.916146055598016,Turkish Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Turkcell İletişim Merkezi,41.058572318934175,28.91374781175257,Mobile Phone Shop
Gaziosmanpaşa,41.0575263,28.9156504,Piano Butik Cafe,41.057861,28.918802,Café
Gaziosmanpaşa,41.0575263,28.9156504,Edirne Cigercisi Kofte Salonu,41.056650829321754,28.915335407681127,Turkish Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Faruk Güllüoğlu,41.05882516998523,28.913489578612545,Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,ETCHEF Kasap & Steakhouse,41.05827005096464,28.91266053112254,Steakhouse
Gaziosmanpaşa,41.0575263,28.9156504,Big Mamma’s,41.05632565233768,28.911290770018997,Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Zafer Restaurant,41.059083549538165,28.9135307535432,Bar
Gaziosmanpaşa,41.0575263,28.9156504,Gaziosmanpaşa Karadeniz Güveççisi,41.05917472796332,28.91370457859509,Snack Place
Gaziosmanpaşa,41.0575263,28.9156504,Sedat Bekdemir Spor Kulubü,41.05885411310751,28.915220888064493,Gym
Gaziosmanpaşa,41.0575263,28.9156504,Gala Kokoreç,41.05674617001264,28.9138715033089,Snack Place
Gaziosmanpaşa,41.0575263,28.9156504,Lungo,41.05994794917297,28.913695965963832,Coffee Shop
Gaziosmanpaşa,41.0575263,28.9156504,BaBiL PS3,41.05681043030073,28.913096732269203,Gaming Cafe
Gaziosmanpaşa,41.0575263,28.9156504,Dilek Cafe & Restaurant,41.05856243678623,28.913845061458566,Café
Gaziosmanpaşa,41.0575263,28.9156504,B-fit Gaziosmanpaşa,41.05668713100338,28.915229407297144,Gym / Fitness Center
Gaziosmanpaşa,41.0575263,28.9156504,İRES OPTİK,41.05679322313681,28.91190321479371,Optical Shop
Gaziosmanpaşa,41.0575263,28.9156504,Gazıosmanpasa Colıns,41.05799206759827,28.912932485159214,Boutique
Gaziosmanpaşa,41.0575263,28.9156504,"Aydınlı Gop (U.S Polo,Pierre Cardin,Cacharel)",41.056375269166956,28.91109478575948,Clothing Store
Gaziosmanpaşa,41.0575263,28.9156504,Medusa İnternet Kafe,41.056380081133234,28.913757708008482,Arcade
Gaziosmanpaşa,41.0575263,28.9156504,Cafe Mymoon,41.05484916176921,28.914872789571195,Café
Gaziosmanpaşa,41.0575263,28.9156504,Samurai Gymnasium,41.05831283695229,28.91649946493875,Gym / Fitness Center
Gaziosmanpaşa,41.0575263,28.9156504,Redalbus Coffee,41.05695624593571,28.913765202183487,Café
Gaziosmanpaşa,41.0575263,28.9156504,Yeşilçam Konağı,41.06111043535598,28.913836002088782,Café
Gaziosmanpaşa,41.0575263,28.9156504,Janti Cafe&Nargile,41.060366434554744,28.912645729585726,Café
Gaziosmanpaşa,41.0575263,28.9156504,Otat Çiğköfte,41.0612892789036,28.911543552635692,Taco Place
Gaziosmanpaşa,41.0575263,28.9156504,Cizgi Ötesi,41.059448385437385,28.912258184038745,Café
Gaziosmanpaşa,41.0575263,28.9156504,Çizgi Ötesi İnternet Cafe,41.059450235113644,28.912305138439617,Arcade
Gaziosmanpaşa,41.0575263,28.9156504,Cadde Playstation Cafe,41.05251257148933,28.9178960927303,Arcade
Gaziosmanpaşa,41.0575263,28.9156504,pizza bellissima,41.059683342350645,28.913672085782054,Snack Place
Gaziosmanpaşa,41.0575263,28.9156504,Seçkin restaurant,41.05446781992842,28.910618213736935,Steakhouse
Gaziosmanpaşa,41.0575263,28.9156504,çeşni bufe,41.05740586373869,28.917543120316758,Fast Food Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Cáfe Roma,41.06095332840243,28.913754565221872,Café
Gaziosmanpaşa,41.0575263,28.9156504,Gratis,41.0605349817453,28.913747203147427,Cosmetics Shop
Gaziosmanpaşa,41.0575263,28.9156504,Smokenjoy Cafe Lounge,41.05801348035926,28.921262666371913,Café
Gaziosmanpaşa,41.0575263,28.9156504,Lezzet-I Künefe,41.06330888301173,28.914379922174003,Dessert Shop
Gaziosmanpaşa,41.0575263,28.9156504,Kahve Tanesi,41.060779932678294,28.91378804342991,Café
Gaziosmanpaşa,41.0575263,28.9156504,Rumeli Köfte & Et,41.06249657173729,28.914224972074525,Turkish Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Pashador Simit Sarayı Mahalle,41.05338302194634,28.910331274778084,Bakery
Gaziosmanpaşa,41.0575263,28.9156504,Kahve Dünyası,41.053685734853936,28.910267378588685,Coffee Shop
Gaziosmanpaşa,41.0575263,28.9156504,JOKER Cafe&restaurant,41.058972421513644,28.908952035955927,Café
Gaziosmanpaşa,41.0575263,28.9156504,Yayla Tost,41.059515567717945,28.907216208637017,Fast Food Restaurant
Gaziosmanpaşa,41.0575263,28.9156504,Çakır Bilgisayar,41.05735859926167,28.919679511741506,Electronics Store
Gaziosmanpaşa,41.0575263,28.9156504,Domino's Pizza,41.0580439123833,28.92086779961259,Pizza Place
Gaziosmanpaşa,41.0575263,28.9156504,özen pastanesi,41.05778175003904,28.924012027160803,Dessert Shop
Gaziosmanpaşa,41.0575263,28.9156504,Starbucks,41.05920188293923,28.90826718105798,Coffee Shop
Gaziosmanpaşa,41.0575263,28.9156504,Starbucks,41.052666,28.910244,Coffee Shop
Gaziosmanpaşa,41.0575263,28.9156504,Pashador Kahve Dünyasi,41.053852694361595,28.91022933567167,Coffee Shop
Gaziosmanpaşa,41.0575263,28.9156504,Pashador AVM,41.053136857365644,28.910239171630085,Shopping Mall
Gaziosmanpaşa,41.0575263,28.9156504,Ab'bas Waffle,41.06273392092591,28.91224265124192,Dessert Shop
Gaziosmanpaşa,41.0575263,28.9156504,Macfit,41.05340927782311,28.909725912936185,Gym / Fitness Center
Gaziosmanpaşa,41.0575263,28.9156504,Sofinin Yeri,41.05457450767198,28.908323636511824,Café
Gaziosmanpaşa,41.0575263,28.9156504,Rami Yenimahalle,41.05251624716361,28.919327438253976,Plaza
Gaziosmanpaşa,41.0575263,28.9156504,Little Caesars Pizza,41.058033309060605,28.92066954961219,Pizza Place
Gaziosmanpaşa,41.0575263,28.9156504,İslambey Aile Cay Bahcesi,41.0533600717666,28.92181494697582,Café
Gaziosmanpaşa,41.0575263,28.9156504,Sarigöl,41.06282955226587,28.918089081128944,Beer Garden
Gaziosmanpaşa,41.0575263,28.9156504,Pazar pazarı,41.05746376325685,28.924611490822983,Farmers Market
Gaziosmanpaşa,41.0575263,28.9156504,Kayıkçı Meyhane,41.061617408589306,28.91795827819214,Fish & Chips Shop
Gaziosmanpaşa,41.0575263,28.9156504,Çilekli Tepe,41.05517982278606,28.922281734936302,Beer Garden
Gaziosmanpaşa,41.0575263,28.9156504,hıdırbey şok,41.052915756877425,28.919954026542673,Shopping Mall
Güngören,41.0228713,28.8726289,Bağdat Ocakbaşı Cezayir'in Yeri,41.02531474626913,28.871581772517246,Kebab Restaurant
Güngören,41.0228713,28.8726289,Kebapçı Çetin Usta,41.025698136560216,28.871114961256936,Kebab Restaurant
Güngören,41.0228713,28.8726289,Ciğerci bayram usta,41.02577649884517,28.871747523095532,Steakhouse
Güngören,41.0228713,28.8726289,Hizmet Kardeşler Fırınlı Kasap,41.02557194584924,28.871720646710457,Steakhouse
Güngören,41.0228713,28.8726289,Kilisli Hacıoğulları Kebap,41.02510890292671,28.871845722543522,Turkish Restaurant
Güngören,41.0228713,28.8726289,Künefe Cenneti,41.025756394230186,28.87045781928488,Dessert Shop
Güngören,41.0228713,28.8726289,Gaziantepli Tekinoğlu Baklavaları,41.025592672370195,28.87149865163534,Dessert Shop
Güngören,41.0228713,28.8726289,Masist Spor Klubü,41.02396422464817,28.871231294459434,Gym
Güngören,41.0228713,28.8726289,Nasrioğlu Gaziantep Baklavaları,41.025611592287504,28.871372751664374,Dessert Shop
Güngören,41.0228713,28.8726289,Çiğ Köfteci Ahmet Usta,41.022219429122025,28.872052341528704,Restaurant
Güngören,41.0228713,28.8726289,Nizip Çorbacısı,41.02564972823962,28.870928309264496,Turkish Restaurant
Güngören,41.0228713,28.8726289,Güngören Leydi Çarşı,41.02146688339188,28.872508665525377,Department Store
Güngören,41.0228713,28.8726289,Üzüm Şeftali Cafe&Bistro,41.021683434524554,28.867767715603467,Hookah Bar
Güngören,41.0228713,28.8726289,Köyiçi Günaydın Fırın Kebap Beyran,41.02559585905472,28.87118066426503,Kebab Restaurant
Güngören,41.0228713,28.8726289,Levent Fitness & Gym,41.02218885160865,28.868184219569606,Gym / Fitness Center
Güngören,41.0228713,28.8726289,Beleş Ocakbaşı,41.02556693706884,28.872184673310382,Turkish Restaurant
Güngören,41.0228713,28.8726289,Günaydın Ali Beyran Paça ve Işkembe Salonu,41.02562888226708,28.871345433465162,Kebab Restaurant
Güngören,41.0228713,28.8726289,Nohut Dürümcü Hamo'nun Yeri,41.025539271706116,28.871732864796137,Kebab Restaurant
Güngören,41.0228713,28.8726289,NASRIOGLU BAKLAVALARI,41.02562245549338,28.871360832822873,Dessert Shop
Güngören,41.0228713,28.8726289,Kahve Mekanı,41.02488065201671,28.873475844683796,Café
Güngören,41.0228713,28.8726289,Big Mamma's,41.021559353788106,28.87921801970674,Restaurant
Güngören,41.0228713,28.8726289,Nizip Sofrası,41.02561693423522,28.870914872946514,Middle Eastern Restaurant
Güngören,41.0228713,28.8726289,Damak pıde ve et lokantası,41.020436781052894,28.879164841387496,Turkish Restaurant
Güngören,41.0228713,28.8726289,Hakkı Oğulları,41.02576327431008,28.87171897106299,Turkish Home Cooking Restaurant
Güngören,41.0228713,28.8726289,BALKAYMAK DONDURMA,41.0199560840747,28.876655205536082,Ice Cream Shop
Güngören,41.0228713,28.8726289,Değirmencioğlu Kebap Salonu,41.02060785379117,28.876345001197695,Turkish Restaurant
Güngören,41.0228713,28.8726289,Fırınlı Kasap,41.0255502356068,28.871800783731214,Steakhouse
Güngören,41.0228713,28.8726289,Seç Baklava,41.0251231640731,28.871461204094594,Dessert Shop
Güngören,41.0228713,28.8726289,Medine Et Mangal,41.025611745721626,28.871436659615302,Steakhouse
Güngören,41.0228713,28.8726289,Modex Bayan Kuaförü,41.01998163298907,28.86541411353476,Cosmetics Shop
Güngören,41.0228713,28.8726289,Evmoda Mobilya,41.01829937614314,28.87569674038176,Department Store
Güngören,41.0228713,28.8726289,Kebabçı Çetin Usta,41.025584619251276,28.870890535674526,Kebab Restaurant
Güngören,41.0228713,28.8726289,Çınar altı çay evi,41.02105473503556,28.866913976762163,Tea Room
Güngören,41.0228713,28.8726289,Kardenfırın,41.02256202754055,28.865590590285308,Bakery
Güngören,41.0228713,28.8726289,bahtiyar sokak karadeniz çay ocağı,41.02070677660841,28.86588318459105,Café
Güngören,41.0228713,28.8726289,Harput Ocakbası,41.0214445898283,28.86656076896279,Kebab Restaurant
Güngören,41.0228713,28.8726289,Güngören Tekstil Piyasası,41.01713456916933,28.87458252411258,Department Store
Güngören,41.0228713,28.8726289,Bizim Köfte Salonu,41.02672610202811,28.879954439593522,Turkish Restaurant
Güngören,41.0228713,28.8726289,Gör Birhanesi,41.02429889831425,28.87189963821035,Beer Garden
Güngören,41.0228713,28.8726289,Tadım Pide,41.0214279340432,28.87880396907157,Pide Place
Güngören,41.0228713,28.8726289,Antep Katmer Kahke,41.02520775633847,28.871675603489223,Dessert Shop
Güngören,41.0228713,28.8726289,Uğur Pide Ve Börek Salonu,41.02307818356033,28.86493666493665,Bakery
Güngören,41.0228713,28.8726289,Caffe Del Borgo,41.02130411183532,28.87973573609174,Café
Güngören,41.0228713,28.8726289,Nizipli Nohut Dürümü,41.0254653548787,28.871829185053638,Turkish Restaurant
Güngören,41.0228713,28.8726289,Şelale Cafe Bistro,41.025108843453296,28.864466847604195,Café
Güngören,41.0228713,28.8726289,Çiğdem Orman Ürünleri ve Mobilya Aksesuarları,41.029417545249615,28.867690325085828,Furniture / Home Store
Güngören,41.0228713,28.8726289,güngören kebapçı çetin usta,41.02567654291907,28.87111283820924,Steakhouse
Güngören,41.0228713,28.8726289,Gunaydin Beyran ve Lahmacun Salonu,41.02563654815206,28.871316118550745,Mediterranean Restaurant
Güngören,41.0228713,28.8726289,Lamborghini Playstation Kafe,41.018241880996726,28.869962850819245,Arcade
Güngören,41.0228713,28.8726289,Domino's Pizza,41.02080915876915,28.86726224957253,Pizza Place
Güngören,41.0228713,28.8726289,Casaba Giyim,41.01908328591859,28.86578903215695,Men's Store
Güngören,41.0228713,28.8726289,Tuna Restaurant,41.01748141301119,28.867807543302128,Gastropub
Güngören,41.0228713,28.8726289,Çakmak Yapı,41.02999209148927,28.876637415187545,Hardware Store
Güngören,41.0228713,28.8726289,Sarıekin Simit Evi,41.0209954381739,28.86712007731681,Bagel Shop
Güngören,41.0228713,28.8726289,DeJaVu PlayStation Cafe,41.02412152763758,28.871641421374346,Arcade
Güngören,41.0228713,28.8726289,Bilal Usta'nın Yeri,41.025688583595254,28.870877748428885,Soup Place
Güngören,41.0228713,28.8726289,Misey ustanin yeri,41.01682925731979,28.877170451159717,Turkish Restaurant
Güngören,41.0228713,28.8726289,Cebi Damak Pide,41.020445892864885,28.879209537173924,Turkish Restaurant
Güngören,41.0228713,28.8726289,Saray Saç Tava,41.017614788452796,28.876483410071234,Turkish Restaurant
Güngören,41.0228713,28.8726289,küçük ev köfte salonu,41.021371,28.866517,Steakhouse
Güngören,41.0228713,28.8726289,Fatih Market,41.022981451979845,28.863872138912722,Convenience Store
Güngören,41.0228713,28.8726289,O Ses Çiğ Köfte,41.01633443360144,28.873447224583575,Turkish Restaurant
Güngören,41.0228713,28.8726289,YEŞİLTAT BAKLAVA,41.02713359309495,28.875030581762882,Dessert Shop
Güngören,41.0228713,28.8726289,Saruhan Balıkçısı 'Lokman Usta',41.025240219837535,28.86981387715033,Seafood Restaurant
Güngören,41.0228713,28.8726289,HasBahçe(Cafe),41.02376291732149,28.87677264560792,Café
Güngören,41.0228713,28.8726289,Bayburt Sofrası,41.023491886341844,28.86418710359581,Turkish Restaurant
Güngören,41.0228713,28.8726289,Taşçı Ekmek Unlu Mamulleri,41.01591614098258,28.868214605519587,Bakery
Güngören,41.0228713,28.8726289,Nizipli Ocakbaşı,41.02518788024218,28.87166330124528,Kebab Restaurant
Güngören,41.0228713,28.8726289,Ay-Er Quake Sound,41.01672218853937,28.87751589057002,Music Venue
Güngören,41.0228713,28.8726289,Turkcell İletişim Merkezi,41.024600290286884,28.87240374947391,Mobile Phone Shop
Güngören,41.0228713,28.8726289,Gürses Arçelik Ltd.Şti,41.02431450655946,28.871874741775184,Furniture / Home Store
Güngören,41.0228713,28.8726289,Õz Riga Tekstil,41.02062266449475,28.881833232418757,Kids Store
Güngören,41.0228713,28.8726289,Kudema 12 Cafe Bistro & Nargile,41.01868378291012,28.8640309511178,Café
Güngören,41.0228713,28.8726289,Karanfil Et Lokantası,41.019468705433304,28.86504701452907,Restaurant
Güngören,41.0228713,28.8726289,Develi Sofrası,41.02990614394622,28.872617270884255,Turkish Restaurant
Güngören,41.0228713,28.8726289,Gap Çig Köfte,41.02005567695154,28.86584225282191,Snack Place
Güngören,41.0228713,28.8726289,Guven Hamami,41.018428828718534,28.870374815538206,Pool
Güngören,41.0228713,28.8726289,Nizipli Ocakbaşı Oktay Usta,41.02519259557444,28.871574168068395,Middle Eastern Restaurant
Güngören,41.0228713,28.8726289,Hacıoğlu Lokanta,41.01973335659242,28.86541387890995,Turkish Restaurant
Güngören,41.0228713,28.8726289,Turkcell İletişim Merkezi,41.016695264914766,28.877910358966094,Mobile Phone Shop
Güngören,41.0228713,28.8726289,Güngör Ersoylar,41.020747941955044,28.86739925381402,Breakfast Spot
Güngören,41.0228713,28.8726289,Yeşim Cafe,41.015704553938264,28.875827670157953,Café
Güngören,41.0228713,28.8726289,Gönül Kahvesi,41.01945281257917,28.86686992385163,Coffee Shop
Güngören,41.0228713,28.8726289,Turkcell İletişim Merkezi,41.02055630843946,28.866441830010967,Mobile Phone Shop
Güngören,41.0228713,28.8726289,Çiğköfteci Şevket Usta,41.02677130358274,28.880113917636823,Fast Food Restaurant
Güngören,41.0228713,28.8726289,Murat Denizhan Pastanesi,41.01991643827506,28.865522594251026,Dessert Shop
Güngören,41.0228713,28.8726289,Gaziantep Ocakbasi,41.02576407032444,28.870403351558785,Diner
Güngören,41.0228713,28.8726289,Kuleli Yakamoz Restaurant,41.025733072638346,28.868296420868823,Café
Güngören,41.0228713,28.8726289,Anemo Cafe Bistro,41.01865986156034,28.864095790723066,Bistro
Güngören,41.0228713,28.8726289,Aliya İzzet Begoviç Parkı,41.02422737068764,28.87001445784616,Park
Güngören,41.0228713,28.8726289,Aydın Büfe,41.03026281025146,28.869450087770442,Breakfast Spot
Güngören,41.0228713,28.8726289,Erdem Beyazıt Kültür Merkezi,41.02852908152891,28.877111637625,Convention Center
Güngören,41.0228713,28.8726289,Konya Mevlana (Köyiçi),41.02578025646599,28.87071534251659,Restaurant
Güngören,41.0228713,28.8726289,Sariyer Borekcisi,41.026833386465995,28.879605536526483,Café
Güngören,41.0228713,28.8726289,Medine Et Mangal Tuncayin yeri,41.02574290562463,28.871229625463993,Turkish Restaurant
Güngören,41.0228713,28.8726289,Güngören Kebapçılar Sokağı,41.025588911726445,28.870907602077075,Afghan Restaurant
Güngören,41.0228713,28.8726289,Kahve Bahane Güneştepe,41.02672739737649,28.86480590803343,Comedy Club
Güngören,41.0228713,28.8726289,Migros,41.0281445120505,28.866356495547688,Grocery Store
Güngören,41.0228713,28.8726289,Seyh Samil Parki,41.027633794034514,28.86671877002343,Park
Güngören,41.0228713,28.8726289,Saray Kapi Sactava,41.02898907504193,28.86904166437634,Turkish Restaurant
Kadıköy,40.9768636,29.074825,Lulu Gelato,40.977362,29.076856,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Figo Gelato,40.97687381673956,29.076480931017556,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Melodi Çikolata,40.975128973805404,29.075570129672048,Candy Store
Kadıköy,40.9768636,29.074825,Kamyonetli Peynirci,40.97608720141026,29.07777940992714,Food Truck
Kadıköy,40.9768636,29.074825,Bujinkan Turkey Haburamu Dojo,40.97696769618054,29.077414748324614,Martial Arts Dojo
Kadıköy,40.9768636,29.074825,İstanbul Oyuncak Müzesi,40.9759229195794,29.070703236675843,Museum
Kadıköy,40.9768636,29.074825,Miramar Spa,40.97733661302206,29.078571842565445,Spa
Kadıköy,40.9768636,29.074825,Yakamoz Balık,40.980419322744396,29.075437153659234,Seafood Restaurant
Kadıköy,40.9768636,29.074825,Ustam Ocakbaşı,40.978559624515654,29.073153930008313,Steakhouse
Kadıköy,40.9768636,29.074825,Ümit Pasta&Cafe,40.980432364908815,29.075801915156948,Café
Kadıköy,40.9768636,29.074825,Boom Boom Party,40.9753583333291,29.07100779369134,Arcade
Kadıköy,40.9768636,29.074825,Narj Hookah Lounge,40.97534105791618,29.070988306889404,Hookah Bar
Kadıköy,40.9768636,29.074825,Santral Coffee House,40.97537899512157,29.07991234236661,Coffee Shop
Kadıköy,40.9768636,29.074825,Fürun Hatay,40.98054177023461,29.073320074802893,Café
Kadıköy,40.9768636,29.074825,Maiz Dondurma Çikolata Kahve,40.976117440805766,29.079673055367973,Café
Kadıköy,40.9768636,29.074825,Kofteci Ahmedim,40.97360083322684,29.07315962046106,Diner
Kadıköy,40.9768636,29.074825,Şimşek Fırın,40.97291468006576,29.074273332651526,Bakery
Kadıköy,40.9768636,29.074825,9Round Sahrayicedid,40.98019802186126,29.074797246828386,Gym / Fitness Center
Kadıköy,40.9768636,29.074825,Umman Pastanesi,40.97772905613792,29.07990682343913,Bakery
Kadıköy,40.9768636,29.074825,Panel Kitap Kirtasiye,40.9800664856033,29.079933541686156,Bookstore
Kadıköy,40.9768636,29.074825,Partisepeti.com,40.98074022299406,29.077888469614518,Gift Shop
Kadıköy,40.9768636,29.074825,Olio Cafe & Rest,40.97403875333133,29.08151642728987,Italian Restaurant
Kadıköy,40.9768636,29.074825,Safranbolu Ekmek Firini,40.98239995525535,29.07108943246713,Bakery
Kadıköy,40.9768636,29.074825,Anteke,40.982019332084434,29.071569568270778,Mediterranean Restaurant
Kadıköy,40.9768636,29.074825,Defne Parkı,40.978152810615576,29.082269092755087,Park
Kadıköy,40.9768636,29.074825,Mavi Sandal Balıkçısı,40.979808723995355,29.081679526091648,Seafood Restaurant
Kadıköy,40.9768636,29.074825,Milli Hakimiyet Parkı,40.97991855560675,29.08018838251066,Park
Kadıköy,40.9768636,29.074825,Angel’s Breath Cafe,40.972576,29.068966,Café
Kadıköy,40.9768636,29.074825,Pizzeria Coi,40.979467333023905,29.082095540361045,Pizza Place
Kadıköy,40.9768636,29.074825,Ümit Pastanesi,40.97302734114293,29.06928399671103,Dessert Shop
Kadıköy,40.9768636,29.074825,Barker Kırtasiye Oyuncak,40.979136114061966,29.066897058292913,Paper / Office Supplies Store
Kadıköy,40.9768636,29.074825,Şekerci Caferzade Erenköy Şubesi,40.97150229852095,29.078785440287806,Dessert Shop
Kadıköy,40.9768636,29.074825,Kastamonu Kır Pidesi,40.9788742132896,29.06671631871399,Turkish Restaurant
Kadıköy,40.9768636,29.074825,Şekerci Cafer Erol,40.98086323710666,29.068055796235956,Dessert Shop
Kadıköy,40.9768636,29.074825,Yoga Evim Hamile Pilates&Yoga Merkezi,40.98126911985995,29.081553350370474,Pilates Studio
Kadıköy,40.9768636,29.074825,Öz Uludağ Kebap,40.97160469193528,29.077324914361146,Doner Restaurant
Kadıköy,40.9768636,29.074825,Fırın Anatolia,40.972252528400894,29.06868092947408,Bakery
Kadıköy,40.9768636,29.074825,Erenköy Sosyete Pazarı,40.97201139383432,29.081926619308668,Flea Market
Kadıköy,40.9768636,29.074825,Göztepe Sabit Pazarı,40.97957204392557,29.06676700314091,Farmers Market
Kadıköy,40.9768636,29.074825,Çiğ Köfteci Gakkoş Usta,40.97675267383794,29.0648890712705,Snack Place
Kadıköy,40.9768636,29.074825,Pelikan Balıkçılık & Alooo Balık,40.9796124668165,29.066770488636518,Fish Market
Kadıköy,40.9768636,29.074825,Meltem Spa Merkezi,40.98131941513092,29.068075972335,Spa
Kadıköy,40.9768636,29.074825,Cafe Mezel,40.975131612102736,29.085360874101905,Café
Kadıköy,40.9768636,29.074825,Mezeci,40.97144449965658,29.068505327821526,Food & Drink Shop
Kadıköy,40.9768636,29.074825,Serez Gurme Dondurma,40.98133647902694,29.0824099119669,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Murat Kebap Salonu,40.97249997292119,29.068661573505675,Middle Eastern Restaurant
Kadıköy,40.9768636,29.074825,Goztepe Carsi,40.98084866307529,29.067897456495405,Shop & Service
Kadıköy,40.9768636,29.074825,Vardarlı Dondurma & Cafe,40.981374343075174,29.084104564622795,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Kuşluk Parkı,40.9765691484421,29.08392163829366,Park
Kadıköy,40.9768636,29.074825,Safranbolu Fırını,40.97059161989799,29.06706741453916,Bakery
Kadıköy,40.9768636,29.074825,Cofyrup Coffee Shop,40.97157484939183,29.068214664647094,Coffee Shop
Kadıköy,40.9768636,29.074825,Punch Coffee House,40.969844,29.075653,Coffee Shop
Kadıköy,40.9768636,29.074825,Vardarlı Dondurma & Waffle,40.98136309450323,29.083142674009654,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Akay Wedding House,40.968425582654916,29.073022501242058,Bridal Shop
Kadıköy,40.9768636,29.074825,Pizza Pişşi,40.97235367109295,29.083191006357563,Pizza Place
Kadıköy,40.9768636,29.074825,Serra Cafe,40.979977,29.066059,Café
Kadıköy,40.9768636,29.074825,SAFFRAN CAFE,40.98547586424904,29.076204769641095,Café
Kadıköy,40.9768636,29.074825,Lucky Pet Vet,40.982782793308516,29.08396473464045,Dog Run
Kadıköy,40.9768636,29.074825,Vardarlı Dondurma,40.982147656793224,29.083070284581737,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Pınar Dondurma,40.979704,29.085193,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Sariyer Borekcisi,40.97284940751977,29.082940323188947,Borek Place
Kadıköy,40.9768636,29.074825,Veis Rumeli Dondurması,40.97568186513019,29.064126977325,Ice Cream Shop
Kadıköy,40.9768636,29.074825,Gülpembe Pasta & Cafe,40.97762436493269,29.08589246009618,Café
Kadıköy,40.9768636,29.074825,Long Bread Goztepe,40.97336279315408,29.065269190199572,Sandwich Place
Kadıköy,40.9768636,29.074825,İBA Kuaför,40.973794640100046,29.062926750538132,Salon / Barbershop
Kadıköy,40.9768636,29.074825,Dostluk Parki,40.9806070161929,29.085595829485552,Garden Center
