District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ataşehir,40.9847487,29.1067199,Beyaz Fırın & Brasserie,40.98688633652685,29.109674167624398,Bakery
Ataşehir,40.9847487,29.1067199,Develi,40.98568897126442,29.107510728410205,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,Tan Sağtürk Akademi Ataşehir,40.98563327406809,29.101460461464153,Art Gallery
Ataşehir,40.9847487,29.1067199,Grill Polonez,40.98435271258425,29.10061597824097,Steakhouse
Ataşehir,40.9847487,29.1067199,Bülent Ecevit Parkı,40.98737445282831,29.1023258348923,Park
Ataşehir,40.9847487,29.1067199,Brasserie Polonez,40.98533606234703,29.100750883954323,Restaurant
Ataşehir,40.9847487,29.1067199,Mototaş Ataşehir,40.980076023008614,29.1063031591966,Motorcycle Shop
Ataşehir,40.9847487,29.1067199,Marev Tenis Club & Fıtness,40.98580875412954,29.104554828216678,Tennis Stadium
Ataşehir,40.9847487,29.1067199,Cafe de Sole,40.988085617285805,29.10590010213538,Bistro
Ataşehir,40.9847487,29.1067199,Cremio Gelato,40.98173042066654,29.110901381757596,Ice Cream Shop
Ataşehir,40.9847487,29.1067199,İbis Otel Ataşehir,40.98549523244977,29.111673326016476,Hotel
Ataşehir,40.9847487,29.1067199,Hacıbaşar Kebap,40.983284329808484,29.106202230152345,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,Agaoglu Suncity Pool,40.98804573547098,29.10577606945026,Gym Pool
Ataşehir,40.9847487,29.1067199,Starbucks Reserve,40.98517027807,29.09998026913762,Coffee Shop
Ataşehir,40.9847487,29.1067199,Toyzz Shop,40.986207261538766,29.100275833332393,Toy / Game Store
Ataşehir,40.9847487,29.1067199,Marea Seafood,40.984736603172884,29.09995253654729,Seafood Restaurant
Ataşehir,40.9847487,29.1067199,Palladium,40.98584468884928,29.100320686654328,Shopping Mall
Ataşehir,40.9847487,29.1067199,Midpoint,40.98524481526255,29.10032122453366,Restaurant
Ataşehir,40.9847487,29.1067199,240 derece,40.980145427961396,29.11001850115689,Bakery
Ataşehir,40.9847487,29.1067199,Lacoste,40.98567866027022,29.09986178511203,Clothing Store
Ataşehir,40.9847487,29.1067199,Sephora Palladium,40.985778134786656,29.099886417388916,Cosmetics Shop
Ataşehir,40.9847487,29.1067199,Jumbo Künefe (Ataşehir),40.979683,29.104844,Dessert Shop
Ataşehir,40.9847487,29.1067199,itimat kahvalti steakhouse,40.98651945022839,29.10937088474827,Steakhouse
Ataşehir,40.9847487,29.1067199,Marriott Hotel Asia,40.9808495,29.1018594,Hotel
Ataşehir,40.9847487,29.1067199,Mudo Concept,40.98457544221259,29.100025189271232,Department Store
Ataşehir,40.9847487,29.1067199,MyClub World,40.99052384149714,29.105910292960516,Gym / Fitness Center
Ataşehir,40.9847487,29.1067199,Marks & Spencer,40.986660771050545,29.10030364562099,Clothing Store
Ataşehir,40.9847487,29.1067199,Lokum Restaurant,40.98652500629573,29.101601193951623,Bistro
Ataşehir,40.9847487,29.1067199,Palestra Fitness & Spa,40.98125535728953,29.101736132087314,Gym / Fitness Center
Ataşehir,40.9847487,29.1067199,Dermaslim Zayıflama Estetik Sağlık,40.99019610811398,29.10531930719946,Gym
Ataşehir,40.9847487,29.1067199,Yakamoz Balık,40.97901460195625,29.108155942876135,Seafood Restaurant
Ataşehir,40.9847487,29.1067199,Paşabahçe Mağazaları,40.98576420942179,29.099522229707983,Arts & Crafts Store
Ataşehir,40.9847487,29.1067199,Mutabık Et Kebap & Meze,40.98014255996699,29.103314321969332,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,Oysho,40.985590353830354,29.100121874436677,Lingerie Store
Ataşehir,40.9847487,29.1067199,Massimo Dutti,40.98536068759094,29.100271135435896,Clothing Store
Ataşehir,40.9847487,29.1067199,Mersinli Ciğerci Apo Ataşehir,40.989177727038424,29.1023967910162,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,adL,40.98567679274693,29.100726612169918,Women's Store
Ataşehir,40.9847487,29.1067199,By Hotel İstanbul and Flora Residence,40.979973027149924,29.10385949980611,Roof Deck
Ataşehir,40.9847487,29.1067199,Urban Riders,40.98509507756827,29.09996022779267,Shopping Plaza
Ataşehir,40.9847487,29.1067199,My Gym Ataşehir Children's Fitness Center,40.98552937699933,29.10129589531422,Gym / Fitness Center
Ataşehir,40.9847487,29.1067199,M.A.C,40.98560127565511,29.100089163454445,Cosmetics Shop
Ataşehir,40.9847487,29.1067199,Andromeda 01 Ocakbaşı Alper Gültekin,40.990832,29.106174,Restaurant
Ataşehir,40.9847487,29.1067199,Swarovski,40.98579973654862,29.100438194409758,Jewelry Store
Ataşehir,40.9847487,29.1067199,Elif Sultan Mantı Evi,40.97991108761286,29.10611441643936,Manti Place
Ataşehir,40.9847487,29.1067199,Starbucks,40.98148022213522,29.100601329366068,Coffee Shop
Ataşehir,40.9847487,29.1067199,Mariott,40.980666959005,29.10237127703842,Hotel
Ataşehir,40.9847487,29.1067199,Nokta Balık,40.978961,29.108171,Fishing Spot
Ataşehir,40.9847487,29.1067199,MyClub'World Havuz,40.990777646242265,29.10561582981789,Pool
Ataşehir,40.9847487,29.1067199,Hatay Gurme,40.979211264036564,29.107359596354623,Comfort Food Restaurant
Ataşehir,40.9847487,29.1067199,Lokanta Yerelin,40.978749,29.107363,Restaurant
Ataşehir,40.9847487,29.1067199,Sosa,40.98563675329348,29.10014021907154,Salad Place
Ataşehir,40.9847487,29.1067199,Sansai Spa,40.991221657470476,29.10594251629732,Spa
Ataşehir,40.9847487,29.1067199,Dedecan Ocakbaşı,40.9790546355851,29.105728053870486,Comfort Food Restaurant
Ataşehir,40.9847487,29.1067199,Bershka,40.98635244865763,29.099789593668174,Clothing Store
Ataşehir,40.9847487,29.1067199,Guess,40.985764987756234,29.099832950824467,Clothing Store
Ataşehir,40.9847487,29.1067199,Ala Mutfak,40.97997566549935,29.106054393982003,Café
Ataşehir,40.9847487,29.1067199,Golden Glory İstanbul,40.97956867060569,29.10627883607154,Martial Arts Dojo
Ataşehir,40.9847487,29.1067199,Olivia's Pizza & Burger,40.99016832220119,29.105369724952357,Pizza Place
Ataşehir,40.9847487,29.1067199,Michael Kors,40.98557590107341,29.099744550926175,Boutique
Ataşehir,40.9847487,29.1067199,Marriott Palestra Pool,40.98079069159967,29.101807912940792,Pool
Ataşehir,40.9847487,29.1067199,İbrahim Şef Kebap & Et,40.98504610845971,29.097998882845687,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,Flora Suites Istanbul,40.98094203574783,29.103334638714156,Hotel
Ataşehir,40.9847487,29.1067199,Victoria's Secret,40.985904558387865,29.09953893222452,Lingerie Store
Ataşehir,40.9847487,29.1067199,Yalıkavak Restorant,40.98029515929975,29.1034171549171,Doner Restaurant
Ataşehir,40.9847487,29.1067199,H&M,40.98573400090914,29.10065856879184,Clothing Store
Ataşehir,40.9847487,29.1067199,Shot Bistro Lounge & Bar,40.99096712525212,29.105727144976655,Cocktail Bar
Ataşehir,40.9847487,29.1067199,Gold car,40.98121383355186,29.111599952378025,Auto Dealership
Ataşehir,40.9847487,29.1067199,Tiyatro 3023,40.99117560287474,29.105955875179855,Theater
Ataşehir,40.9847487,29.1067199,Çınaraltı Mangalbaşı,40.98540448105693,29.098793788793213,Steakhouse
Ataşehir,40.9847487,29.1067199,Kuruçeşme Kahvesi,40.98577679717995,29.098737275085238,Café
Ataşehir,40.9847487,29.1067199,Jack & Jones,40.9859379010321,29.099453969320784,Clothing Store
Ataşehir,40.9847487,29.1067199,Krispy Kreme,40.986135492849634,29.100094314887684,Donut Shop
Ataşehir,40.9847487,29.1067199,Balaban Jiu Jitsu,40.98720301173905,29.098706589688017,Martial Arts Dojo
Ataşehir,40.9847487,29.1067199,Balık Dünyası Korkmazın Yeri,40.983868,29.115307,Seafood Restaurant
Ataşehir,40.9847487,29.1067199,Cinemaximum,40.98626403161671,29.100149799795545,Multiplex
Ataşehir,40.9847487,29.1067199,Bi'Ara Meyhanesi,40.99082794627122,29.105900179801722,Meyhane
Ataşehir,40.9847487,29.1067199,Lokma,40.98554694518071,29.10110407816011,Restaurant
Ataşehir,40.9847487,29.1067199,Mandalin Cafe & Restaurant,40.97841310930535,29.107284918247803,Restaurant
Ataşehir,40.9847487,29.1067199,Highpark Cafe - Agaoglu My World,40.989363642882076,29.10569589225984,Café
Ataşehir,40.9847487,29.1067199,Birbiçer Ciğer,40.984157,29.11375,Kebab Restaurant
Ataşehir,40.9847487,29.1067199,Mersin Memoş Tantuni,40.98679593190644,29.099097307364975,Tantuni Restaurant
Ataşehir,40.9847487,29.1067199,Hakan Mücevherat,40.98045441772715,29.112994057148526,Jewelry Store
Ataşehir,40.9847487,29.1067199,Fuaye No:12,40.990216183871716,29.105079174041748,Pizza Place
Ataşehir,40.9847487,29.1067199,SushiCo,40.98556366549862,29.100154598720554,Sushi Restaurant
Ataşehir,40.9847487,29.1067199,Bafralı,40.978520177654076,29.107296573224072,Turkish Restaurant
Ataşehir,40.9847487,29.1067199,Dekolte Club,40.9911605790023,29.10531319754167,Nightclub
Ataşehir,40.9847487,29.1067199,Antepli Neco Usta,40.97909575130237,29.10867148580419,Steakhouse
Ataşehir,40.9847487,29.1067199,Ağaoğlu My World Ataşehir Equinox,40.99106328740889,29.106898144560667,Garden
Ataşehir,40.9847487,29.1067199,Orange Southern Mediterranean Grill,40.98170099208641,29.1019616831295,Mediterranean Restaurant
Avcılar,40.9801353,28.7175465,Black Game & Karaoke Club,40.978537579041856,28.718914307008674,Arcade
Avcılar,40.9801353,28.7175465,Avcılar Barış Manço Kültür Merkezi Yıldız Kenter Sahnesi,40.98017696998563,28.720186019700588,Theater
Avcılar,40.9801353,28.7175465,CD Trileçe,40.980870637171435,28.71703025485158,Dessert Shop
Avcılar,40.9801353,28.7175465,EKLERCi & PROFITEROL,40.980967919174354,28.716547751938705,Dessert Shop
Avcılar,40.9801353,28.7175465,Life Station,40.97847671590476,28.719958102945697,Café
Avcılar,40.9801353,28.7175465,Boss Cafe,40.98136019685697,28.719466337760675,Café
Avcılar,40.9801353,28.7175465,Gala Kokoreç,40.980297038068436,28.72013355153512,Kokoreç Restaurant
Avcılar,40.9801353,28.7175465,Cafe Red,40.98286899096369,28.717475573398843,Café
Avcılar,40.9801353,28.7175465,Fabbrica,40.978252825669855,28.720013238090466,Café
Avcılar,40.9801353,28.7175465,Çayeli Kurufasülye,40.979415228438725,28.71940947108896,Breakfast Spot
Avcılar,40.9801353,28.7175465,Provitamin Istanbul,40.97853984117044,28.718784117644436,Sporting Goods Shop
Avcılar,40.9801353,28.7175465,Pasha Fashion,40.97827779364819,28.720275481320538,Men's Store
Avcılar,40.9801353,28.7175465,Gloria Jean's Coffees,40.97924675553796,28.720343227338937,Café
Avcılar,40.9801353,28.7175465,Kumrucu Faruk,40.979007378960134,28.72022622022549,Wings Joint
Avcılar,40.9801353,28.7175465,Barbaros Meyhanesi,40.982881318640295,28.71795415581718,Bar
Avcılar,40.9801353,28.7175465,Barış Manço Kültür Merkezi,40.98019755263385,28.720251731852862,Art Gallery
Avcılar,40.9801353,28.7175465,Barbaros Pub cafe,40.98284719418595,28.717939171180216,Brewery
Avcılar,40.9801353,28.7175465,Alaçatı Avcılar,40.98068890101555,28.720157008051736,Bistro
Avcılar,40.9801353,28.7175465,Myth Fitness Club 7/24,40.977492695137315,28.720068005593813,Gym / Fitness Center
Avcılar,40.9801353,28.7175465,Cafe's 2,40.98283690769735,28.718197350092392,Café
Avcılar,40.9801353,28.7175465,Pera Cafe,40.98291574098259,28.716326361608616,Café
Avcılar,40.9801353,28.7175465,Fondness Pizza,40.97891507487863,28.72209199977977,Pizza Place
Avcılar,40.9801353,28.7175465,Bi' LOKMA Sweets,40.97920581435448,28.720484140328704,Dessert Shop
Avcılar,40.9801353,28.7175465,Mix Point Cafe & Restaurant,40.9772403834144,28.719166817237966,Café
Avcılar,40.9801353,28.7175465,Denizatı Kitapevi,40.98000927846027,28.72151189720278,Bookstore
Avcılar,40.9801353,28.7175465,Vanessa Cafe&Bar,40.982615097664166,28.718786804978237,Bar
Avcılar,40.9801353,28.7175465,Orhan Doğan Fitness ve Spor Salonu,40.98154088255784,28.720114283411945,Gym / Fitness Center
Avcılar,40.9801353,28.7175465,Yeşilçam Kurufasulye Et Lokantası,40.98260371318298,28.72146015001553,Steakhouse
Avcılar,40.9801353,28.7175465,Shot Pub,40.978801,28.720239,Pub
Avcılar,40.9801353,28.7175465,Vodafone TelePlus,40.983906632640306,28.717466230728014,Mobile Phone Shop
Avcılar,40.9801353,28.7175465,For Angels Fit Clup,40.97798328948032,28.7192012789311,Gym / Fitness Center
Avcılar,40.9801353,28.7175465,Cafe's +More,40.98391669654885,28.717223676050516,Café
Avcılar,40.9801353,28.7175465,Moto H&Y,40.98280876945409,28.720160574711187,Motorcycle Shop
Avcılar,40.9801353,28.7175465,Orhan Doğan Kick Boks Salonu,40.98165368773421,28.71999801959017,Gym
Avcılar,40.9801353,28.7175465,Caffè Molinari,40.98199716331213,28.720109339516146,Coffee Shop
Avcılar,40.9801353,28.7175465,IV Papel,40.9767223374995,28.71913145373657,Restaurant
Avcılar,40.9801353,28.7175465,Kahve Harmanı,40.97794244378854,28.719757574698257,Café
Avcılar,40.9801353,28.7175465,Vanessa Cafe,40.9826287954077,28.71878838566654,Café
Avcılar,40.9801353,28.7175465,Vagabond Cafe & Garden,40.979456998328494,28.718616711229185,Café
Avcılar,40.9801353,28.7175465,Angel tattoo studio,40.98113911393671,28.72073622873937,Art Gallery
Avcılar,40.9801353,28.7175465,Lobi Cafe,40.98237675512784,28.7198562601913,Café
Avcılar,40.9801353,28.7175465,Happy Hours By Lara,40.97772873017335,28.71960459974465,Bistro
Avcılar,40.9801353,28.7175465,Baraqah Coffee,40.978535053664196,28.721514024549535,Café
Avcılar,40.9801353,28.7175465,Kahveci Nevizade,40.97787094482263,28.719686604369446,Café
Avcılar,40.9801353,28.7175465,"Cafe Zade,Avcilar",40.98031485490447,28.722004579309008,Café
Avcılar,40.9801353,28.7175465,Euro Cafe,40.98199790572111,28.720628998810167,Café
Avcılar,40.9801353,28.7175465,Avcılar Meydan,40.979019,28.721357,Plaza
